"track_name","artist_name","track_uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature"
"SunKissing","Hailee Steinfeld","5YbGrhQCpOT4aOTlFgACke",0.578,0.867,4,-4.317,1,0.0569,0.011,0,0.34,0.548,143.912,177253,4
"Jaded","Miley Cyrus","3AAY8YicetRPlDAkibHLiS",0.496,0.593,4,-5.154,1,0.0285,0.0476,0,0.0909,0.177,91.038,185933,4
"Only Girl","Stephen Sanchez","17fL4slDQP8YopAZHWyiR3",0.504,0.67,1,-6.92,0,0.0279,0.0436,0,0.333,0.428,137.968,159320,4
"golden hour - Fujii Kaze Remix","JVKE","6KxgptZSrQC4Vv21ZBOG7S",0.333,0.582,4,-5.499,1,0.0383,0.612,0.000765,0.152,0.311,93.777,159000,3
"When The Day Is Done","grentperez","3uOxQfsAQH4SJmRdBVLpzQ",0.691,0.66,7,-7.189,1,0.0302,0.0811,0,0.146,0.535,100.002,180201,4
"4runner","Brenn!","1RaF9xwakfao1RRknWyYB5",0.792,0.518,1,-10.519,1,0.0847,0.326,0.000182,0.406,0.512,128.025,265454,4
"Meltdown","Niall Horan","52Rfxu5AUNMV1qhhC2ZCkb",0.493,0.855,11,-4.029,1,0.0967,0.00673,0,0.38,0.754,179.039,153038,4
"apart of me","Takayoshi","6Qvwt9H76n1FfWyw5aT6JJ",0.669,0.762,5,-12.308,0,0.0364,0.0663,0.842,0.151,0.876,139.974,76286,4
"The Feels","Labrinth","3l3iCfpZsxbxWJhYoiQNkD",0.55,0.481,4,-4.917,0,0.0395,0.0215,0,0.0972,0.15,108.163,198333,4
"Designer","Balu Brigada","41aABK6UlttIeeGplvwW5t",0.707,0.86,1,-5.69,1,0.0408,0.121,0,0.255,0.861,102.969,190933,4
"american jesus","Nessa Barrett","6gnjE8oBkosBIEZroEjq4I",0.653,0.431,9,-7.375,0,0.0363,0.317,0,0.234,0.429,94.898,168900,4
"The Alcott (feat. Taylor Swift)","The National","6INztpNwOTlfSKTuPo0HOP",0.368,0.463,0,-10.595,1,0.0302,0.811,0.0017,0.109,0.447,156.008,267773,3
"Keep Driving","Harry Styles","2NcQic8JxdjAlAHuNbOIRE",0.721,0.479,9,-9.669,1,0.226,0.321,0.00156,0.182,0.902,164.948,140242,3
"Is there free breakfast here?","Hotel Ugly","30jui3PqevssdIVpjEWM38",0.615,0.373,2,-10.173,1,0.0278,0.597,0.00312,0.224,0.337,74.986,129200,4
"miss me","Zeph","78NO8ptHSWTIAmjtZHxC7e",0.699,0.57,5,-10.277,1,0.0291,0.534,0.0974,0.0871,0.808,150.973,122467,4
"That’s Not How This Works (feat. Dan + Shay & Sabrina Carpenter) - Sabrina’s Version","Charlie Puth","2WNHUp4s806SJrsj698ZX3",0.56,0.597,9,-3.929,1,0.0471,0.54,0,0.0945,0.534,170.041,166640,4
"STAR-CROSSED","Ethan Gander","3FQx9bh5i1dxdJQBLWxvxX",0.495,0.514,3,-10.305,1,0.0389,0.592,0,0.126,0.23,115.815,89805,3
"I Wish You Love","Laufey","5zHLswJplBXyPstFSSMIOH",0.736,0.376,0,-9.48,1,0.0324,0.837,3.48e-06,0.151,0.633,108.066,155139,4
"when ur around","Takayoshi","5YZVINXGdthlMIrQAJKvKS",0.804,0.421,2,-13.737,1,0.0636,0.591,0.4,0.107,0.914,117.993,101695,4
"Miss You","Beach Weather","53OQOYNTqyZj2vwCLL1LSQ",0.511,0.462,4,-9.627,1,0.036,0.682,0.108,0.511,0.416,114.976,61441,4
"Play Dumb","Sam MacPherson","7oko8U6MOLDuMNEGyJ5sht",0.442,0.287,0,-8.224,1,0.0353,0.767,0,0.109,0.324,89.36,173373,4
"What Was","Benson Boone","1mWISjhqdUaOCJMYrEpLJ6",0.633,0.612,4,-5.368,1,0.0515,0.331,0,0.117,0.335,119.891,215218,4
"Glue Song (feat. Clairo)","beabadoobee","0tMMPZEt6Gyrl9FI8zSicm",0.621,0.393,1,-9.553,1,0.0275,0.778,0.00703,0.104,0.53,113.925,135067,3
"poster boy","Lyn Lapid","2TaCG1ArsxRsUyZhqy5jei",0.539,0.709,1,-6.687,1,0.0321,0.154,0.0666,0.161,0.41,163.944,166303,4
"Love Me (When You're Gone)","WHALES•TALK","461uGnpHqAbSRC0SuNruAf",0.61,0.711,5,-2.727,0,0.0289,0.0233,0,0.273,0.666,89.995,157833,4
"Chemical","Post Malone","5w40ZYhbBMAlHYNDaVJIUu",0.498,0.897,2,-4.907,1,0.045,0.00136,0,0.118,0.373,169.902,184013,4
"Apples","Rocco","0zkt8jrAOMvYYaNjopdTtc",0.687,0.517,2,-9.561,1,0.0418,0.419,0.000376,0.0666,0.385,131.8,129167,4
"JAPANESE WHISKEY","Ruel","7EUbYNOUQOSTETpqvpzSV7",0.366,0.417,10,-9.047,1,0.0343,0.144,0,0.188,0.107,72.715,208453,3
"Softest Touch","Khalid","42QLP7Z6KvkOV7vYr8RaLD",0.809,0.631,4,-7.099,1,0.0423,0.0659,0.00142,0.134,0.753,107.05,164282,4
"Run It Back","Public Library Commute","3W9aQUmgLQGXVs2qzt1B8Z",0.711,0.661,0,-5.984,1,0.0248,0.532,1.54e-05,0.125,0.762,97.977,144492,4
"Like I Do","Matthew Ifield","6J4yoT7dIza5gkFIfPLs4O",0.447,0.169,6,-11.57,1,0.0578,0.853,0,0.109,0.229,200.779,213644,3
"strawberry milk","Zeph","2ZXM6D8U2UokuOjbasoq1r",0.891,0.595,9,-9.666,0,0.0478,0.695,0,0.114,0.907,119.986,50014,4
"Moments","Pink Sweat$","1uBFnk2iTrgjnEejK9PKq7",0.449,0.269,1,-8.292,1,0.0306,0.66,0,0.239,0.478,93.711,162092,4
"From the Subway Train - Extended Version","Vansire","5W0A4ImAco1tw5bZnWk9gy",0.34,0.372,5,-11.493,0,0.0388,0.264,0.14,0.24,0.126,69.591,141187,4
"lennon","eaJ","6nmvb6WdkIcLobvcvZHKyE",0.581,0.714,2,-5.139,0,0.0385,0.0408,1.58e-06,0.0924,0.847,155.083,144991,4
"Have Me Again - demo","Rocco","5J18L6xYf7OG6mI71agyQY",0.588,0.397,3,-13.013,1,0.0333,0.655,0.000176,0.0837,0.329,120.002,158161,3
"Elegance","Adrift","7cYeb7379FJnHajuWiA3Q1",0.767,0.44,9,-6.097,0,0.0492,0.0444,0.119,0.262,0.705,89.991,153000,4
"All to Myself","Johnny Stimson","1B4oZwMoXClyICU7FpCfDV",0.811,0.295,11,-9.074,1,0.199,0.415,2.95e-06,0.277,0.521,98.031,137504,4
"Deeper Than It Seems","Jace June","1B0os1TYAHh0UdOVBpHvMR",0.727,0.253,1,-8.809,1,0.0337,0.598,0,0.0843,0.372,94.059,181062,4
"Nonsense (with Coi Leray) - Remix","Sabrina Carpenter","0DD4vkP9qDiej99eUCG4jC",0.734,0.777,8,-4.706,1,0.0318,0.0105,0,0.0838,0.487,138.98,175649,4
"WHEN WE WERE KIDS","young friend","08RcqKgGxRBnaqAsgm07DI",0.795,0.814,4,-6.437,1,0.0267,0.268,0.000782,0.0934,0.962,119.991,198000,3
"End of Beginning","Djo","3qhlB30KknSejmIvZZLjOD",0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,159246,4
"Driving","DWLLRS","2FiWE02UIZU8b6XmAi0SwQ",0.344,0.895,7,-3.951,1,0.0824,0.128,0,0.272,0.331,191.674,189281,4
"opposite","Sabrina Carpenter","27Jko74ZSVY1kwt0vMY6Pu",0.623,0.448,0,-9.631,1,0.0351,0.837,1.86e-06,0.118,0.657,82.465,168170,4
"I Wish You Love - Live at The Symphony","Laufey","3N0rdHyd2uyavMTaoTBOSZ",0.43,0.532,0,-5.912,1,0.0404,0.76,0,0.481,0.535,111.438,169133,3
"Next Exit","Vacations","0xkSfBYxRMTLgrinRJlzfz",0.456,0.775,2,-7.125,1,0.037,0.000313,0.823,0.674,0.793,80.026,201000,4
"i can't help it","JVKE","3F3roWqJPMtmLbPPl93bbR",0.459,0.639,1,-4.152,1,0.0638,0.236,0.00922,0.248,0.344,155.935,177887,4
"Heaven - Acoustic","Niall Horan","0DXmK0QaBycr8MpM52Kaeo",0.666,0.463,5,-5.574,1,0.0285,0.575,0,0.122,0.465,88.481,183644,4
"Strawberry Soju","Jesse Barrera","3Naqjihn2GJjOBZNeenivP",0.607,0.802,1,-6.283,0,0.053,0.307,2.16e-05,0.106,0.946,159.928,171217,4
"Out Of My League","Aidan Bissett","7vAMRzLhIxvRGwmyKm3tlk",0.541,0.744,7,-5.452,1,0.0346,0.0103,0,0.284,0.455,129.953,181135,4
"Take The Stairs","COIN","37ultvoFXvydBENnPp4iyX",0.634,0.676,0,-4.642,1,0.0351,0.0122,0.00201,0.337,0.557,127.011,142687,4
"We Were Never Really Friends","Bruno Major","3oUam1JxcuLVFKaAr5MWnN",0.551,0.249,9,-10.343,1,0.0364,0.831,4.63e-05,0.0762,0.15,135.286,204325,4
"Nothing Matters","The Last Dinner Party","3p84R45PM75ngq8XRoe45o",0.587,0.798,2,-5.109,1,0.037,0.0329,0.000134,0.184,0.6,101.161,181750,4
"Apt. 4","Vacation Manor","5wGL1pa5n9DdjbY4YVDvlb",0.643,0.815,2,-5.388,1,0.0323,0.0981,1.62e-05,0.113,0.383,112.003,192765,4
"Savannah","flipturn","3flgdcFBWI84DPi4s1jhhd",0.537,0.127,4,-15.827,1,0.0333,0.924,0.0528,0.369,0.418,103.289,69072,4
"With Somebody","Public Library Commute","2pxjnQcQ2fNje67977QI0f",0.786,0.685,7,-4.497,1,0.0294,0.295,0.000115,0.155,0.934,114.99,204160,4
"Kill Bill (feat. Doja Cat)","SZA","0CrcwVLUe8wzLUIXgjXVZJ",0.629,0.744,5,-6.124,0,0.0409,0.0769,0.247,0.194,0.451,89.021,175837,4
"golden hour - Leon Leiden Remix","JVKE","2R0eHC9biqfxKHnVVDhC3U",0.504,0.572,4,-4.877,1,0.0358,0.737,0.00166,0.316,0.347,94.468,154000,3
"Love Letter From The Sea To The Shore","Delaney Bailey","5FYghZkT1UZtYL1IOPa8T2",0.385,0.264,2,-14.792,1,0.0304,0.87,0.068,0.476,0.386,161.633,191960,4
"like everyone else","Zeph","0ygbYIcGd0PULV4ykfff5J",0.724,0.621,0,-6.299,0,0.0527,0.0427,0.00149,0.139,0.562,113.984,201133,4
"Things You Don't Know","Haley Joelle","5NEcavgHBITvZB6Lfpgiia",0.603,0.242,5,-10.765,1,0.0493,0.95,0,0.0802,0.394,123.072,128837,4
"Fallin4u","Kidsnot$aints.","4SxJugPaKcKzkzOyYiFd5n",0.689,0.488,2,-14.179,1,0.0424,0.794,0.00389,0.182,0.427,130.029,142555,4
"Time Bomb","Zach Gordon","0XZzYe0JTzjcLGe6Ib7dDZ",0.733,0.37,1,-5.969,1,0.0426,0.208,0,0.0648,0.586,87.975,184152,4
"all my ghosts","Lizzy McAlpine","46BHP7nFOrGQPLW8mCxzZr",0.638,0.293,3,-11.703,1,0.0478,0.342,0.000624,0.448,0.488,155.083,197032,4
"Good, but not together","Valley","6YiR17DGpJa5r4X7RjwCwW",0.496,0.493,5,-9.22,1,0.0325,0.846,2.1e-06,0.118,0.646,169.993,183365,4
"Fallen","Peach Luffe","5VcJlQlHXmClH4yHzGcjgR",0.569,0.664,6,-4.753,1,0.0251,0.571,0.000585,0.0887,0.376,95.001,170074,3
"Real Love Still Exists","HENRY","0lJxsFybSunQWH4MQNIyCo",0.636,0.293,10,-11.516,0,0.0333,0.826,4.77e-05,0.251,0.156,105.902,181813,4
"Tears On My Piano","Charlie Puth","7mWBvNosCez1ry9f1ba197",0.562,0.729,1,-5.503,0,0.0926,0.239,1.33e-05,0.111,0.831,192.168,181386,4
"OH NO!","Cody Lovaas","7LiGptffUbVAtbxzQnvBi9",0.722,0.398,7,-5.465,0,0.0857,0.206,1.39e-06,0.207,0.644,82.986,171186,4
"Infinite Dream","Bazzi","1MbvH5pTBnheyG97S7LPPB",0.234,0.321,4,-8.592,0,0.0331,0.469,0,0.244,0.273,93.502,34267,4
"Nothing on You","B.o.B","2A5YAFeEwGi7KlGMYRf5dX",0.553,0.798,10,-5.992,1,0.109,0.578,0,0.599,0.378,103.948,107703,4
"Lady Of Namek","Tory Lanez","6ieWL5CLN9WdC875guWtMe",0.676,0.659,11,-5.123,0,0.0476,0.194,0,0.283,0.595,134.985,193994,4
"92 Explorer","Post Malone","1D2L6MefbXon28PzIk9I3r",0.798,0.733,7,-4.811,0,0.0476,0.265,1.25e-06,0.114,0.861,146.046,211427,4
"True Colors","The Weeknd","6i759FCuKx713ZnYjtpQGU",0.616,0.424,1,-8.237,1,0.251,0.284,0,0.173,0.582,76.676,206027,4
"Hollywood's Bleeding","Post Malone","7sWRlDoTDX8geTR8zzr2vt",0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,156267,4
"That's What I Like","Bruno Mars","0KKkJNfGyhkQ5aFogxQAPU",0.853,0.56,1,-4.961,1,0.0406,0.013,0,0.0944,0.86,134.066,206693,4
"Pray For Me","The Weeknd","6huNf4dutXRjJyGn7f5BPS",0.732,0.678,2,-4.977,1,0.0886,0.0867,2.41e-05,0.112,0.196,100.626,211421,4
"Insane","Post Malone","2meHtZ7N97pJfvTL4hYtfv",0.645,0.671,10,-7.208,0,0.0459,0.0597,8e-06,0.11,0.365,82.546,169661,4
"Ordinary Life","The Weeknd","7lsYGc5H5DHktxO7gbB8bN",0.544,0.586,7,-7.486,0,0.0794,0.0276,0,0.0962,0.361,149.882,221920,4
"GELATO","Floyd Fuji","1Nbi2hwlzGxnlYF9I6jhYm",0.517,0.739,11,-6.912,0,0.229,0.0833,0,0.115,0.422,88.604,124405,4
"Saigon","Luke Hemmings","36nTue5i0sz0k6eaywaZU6",0.605,0.649,2,-5.468,0,0.0304,0.0382,0,0.0939,0.418,117.05,221611,4
"Cooped Up / Return Of The Mack","Post Malone","6Ole34qqbgkZ60IyrcVm7e",0.727,0.839,2,-4.781,1,0.184,0.01,3.63e-06,0.177,0.338,95.485,127253,4
"Allergic","Post Malone","1YscJ7yVTlFxW3eF6pv5ba",0.665,0.741,0,-3.694,1,0.0787,0.154,3.02e-05,0.345,0.57,144.968,156893,4
"Caffeine","Max Drazen","3kEegRRwwQnQ7sik2oRoaJ",0.806,0.531,11,-6.092,1,0.0483,0.202,0,0.0514,0.934,91.941,146564,4
"Butterflies (feat. FLETCHER)","MAX","3hJmzuKkiCtLDTANdB52Hm",0.686,0.618,11,-4.177,1,0.0375,0.403,0,0.15,0.485,88.096,191250,4
"Faith","The Weeknd","3orEOtd8CPL8GFlpRpKuoE",0.375,0.605,0,-7.268,0,0.0729,0.612,0.0448,0.147,0.128,175.946,283227,4
"Final Lullaby - Bonus Track","The Weeknd","4TA5KWeqdDmgdVPHE7Yj3B",0.604,0.26,11,-10.498,1,0.0373,0.841,9.33e-05,0.327,0.318,100.901,185689,3
"29","Chris James","0ahoVVrk5FRFzVF8Fp7Pzp",0.777,0.597,4,-5.125,1,0.0496,0.51,0,0.107,0.9,133.854,138281,4
"Dangerously","Charlie Puth","3qonjOrhFCfTnaaMruHzxW",0.696,0.517,2,-8.379,0,0.0366,0.364,0,0.197,0.23,112.291,199133,3
"feel anything","vaultboy","19w0DqO4ZIlhiAYg6GMXkJ",0.733,0.411,10,-9.405,1,0.0733,0.209,0,0.0914,0.401,87.941,131744,4
"How Long","Charlie Puth","6wmAHw1szh5RCKSRjiXhPe",0.845,0.561,1,-5.253,0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,200853,4
"Tally","BLACKPINK","0bYVPJvXr8ACmw313cVvhB",0.688,0.637,2,-4.85,1,0.031,0.00777,0,0.13,0.427,129.902,184248,4
"LA Girls","Charlie Puth","6pQadiopoIsS4x78tjSkJt",0.869,0.642,8,-5.03,0,0.0367,0.359,1.42e-06,0.0694,0.917,99.992,197107,4
"Skate","Bruno Mars","7jvCeWOSnJs2N3spqobWnO",0.708,0.598,5,-8.365,1,0.0291,0.037,0,0.17,0.698,112.027,203123,4
"Sentimental","GRAACE","29ZBpjEMa3oUqkCgqH3qZA",0.569,0.329,2,-10.444,1,0.0367,0.744,0.000104,0.0725,0.376,124.856,191266,3
"OK","Jeremy Zucker","2RSAu3AGDi2sPhYEjSZmzv",0.826,0.634,2,-7.928,1,0.0358,0.0498,0.0105,0.222,0.96,124.965,263987,4
"Oracle","Chris James","4eIBTgzVW8X1IU8H3GTMC5",0.615,0.603,5,-5.259,1,0.139,0.26,2.28e-05,0.139,0.605,179.99,124219,5
"Little Runaway","Benson Boone","7F9TZ2RT8rdVyzLFmfagiR",0.546,0.442,0,-6.541,1,0.0286,0.24,0,0.122,0.323,89.019,195277,4
"How Soon","ASTN","3xYN1E1k2yKo542ORTXM0G",0.727,0.335,7,-10.143,1,0.0692,0.42,0,0.112,0.207,131.832,190596,4
"Records","The Ivy","43HH6e4aReawkNABLWIIkB",0.666,0.679,1,-5.262,1,0.0809,0.0362,0,0.0737,0.723,99.991,148733,4
"almost","slchld","0psOGI1f30oEGlZ185RbpW",0.55,0.759,11,-6.062,0,0.0355,0.0546,0,0.0979,0.304,87.492,138514,4
"Frequent Flyer","Devin Kennedy","1Yaa3pPLitl7HINaX1vWyy",0.528,0.368,7,-10.546,1,0.0847,0.769,0.00685,0.119,0.347,125.26,162052,3
"I Could Die for You","Red Hot Chili Peppers","3oP2vxUR2bjFCrU9YolGnM",0.377,0.734,9,-3.645,1,0.0334,0.0985,0,0.0942,0.393,169.988,192827,4
"Drown","Bring Me The Horizon","6o39Ln9118FKTMbM4BvcEy",0.405,0.94,1,-3.103,0,0.0844,0.000102,2.79e-05,0.719,0.24,143.126,222093,4
"Yesterday - Remastered 2009","The Beatles","3BQHpFgAp4l80e1XslIjNI",0.332,0.179,5,-11.83,1,0.0326,0.879,0,0.0886,0.315,96.529,125667,4
"Snap Out Of It","Arctic Monkeys","0NdTUS4UiNYCNn5FgVqKQY",0.728,0.638,5,-6.455,0,0.0336,0.249,0,0.116,0.872,130.014,193030,4
"Heaven Knows I'm Miserable Now - 2011 Remaster","The Smiths","1xaTREM89RbIxkcjlpf4Uw",0.609,0.759,6,-4.862,1,0.0276,0.028,0,0.183,0.774,114.045,215760,4
"No Tengo Ganas","Intoxicados","5LIHbW6EG9IRlIaXfcuFnH",0.62,0.571,0,-9.004,1,0.0298,0.0762,0.000143,0.198,0.765,122.011,311040,4
"Noches de Insomnio","Airbag","4oXBULwcvNC1KlZn80oWXp",0.515,0.97,8,-5.609,1,0.118,0.0534,0,0.0665,0.555,99.046,212783,4
"DiE4u","Bring Me The Horizon","2gT72HL4Y84K2Mle3miAMJ",0.355,0.919,7,-3.771,1,0.356,0.00234,0.000313,0.262,0.259,159.922,207141,4
"Breathe (In the Air)","Pink Floyd","2ctvdKmETyOzPb2GiJJT53",0.431,0.373,11,-15.142,0,0.0346,0.389,0.728,0.143,0.253,128.153,169535,4
"There Is a Light That Never Goes Out - 2011 Remaster","The Smiths","0WQiDwKJclirSYG9v5tayI",0.523,0.769,4,-5.855,1,0.0269,0.04,0,0.136,0.876,136.162,244587,4
"Cuando no estás","Andrés Calamaro","5kl4FkCUzVa5wicxafa9yc",0.626,0.784,0,-4.58,1,0.0252,0.464,1.66e-06,0.109,0.494,103.924,202822,4
"Bella","Red Hot Chili Peppers","2dbA4sPwu3iK72c0mA6907",0.492,0.815,7,-5.499,0,0.0487,0.00643,2e-05,0.0875,0.812,171.379,291347,4
"Doll","Foo Fighters","2KvhVhBR7MIMZUQNRBiY2k",0.491,0.263,7,-11.793,1,0.0305,0.52,0.182,0.257,0.195,119.231,83800,3
"The Great Gig in the Sky","Pink Floyd","2TjdnqlpwOjhijHCwHCP2d",0.274,0.217,5,-13.814,1,0.0345,0.767,0.896,0.0832,0.181,116.334,283872,4
"Disenchanted","My Chemical Romance","6T7MAQCekVb3UnCykjX3BP",0.343,0.692,2,-3.926,1,0.0355,0.00218,0,0.112,0.153,174.07,295000,4
"Don't Cry (Original)","Guns N' Roses","2N2yrmodOnVF10mKvItC9P",0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,283733,4
"Me Gusta","Ciro y los Persas","67Q93kXygxCskeQiIP0V0j",0.643,0.813,2,-5.976,1,0.0272,0.0204,5.48e-05,0.131,0.706,131.997,289654,4
"All I Wanted","Paramore","4BbXg5wQqVNPbVEGpjsVnv",0.494,0.723,6,-4.559,0,0.0441,0.0192,0.0322,0.134,0.152,144.036,225787,4
"Verona","Muse","35E8of4u0B5PI8o4Hy0tWq",0.336,0.846,7,-5.026,1,0.0484,0.0969,0.000601,0.097,0.221,176.056,297963,4
"Cancer","My Chemical Romance","0GgN4MhR5GKn5IcKN0e0rG",0.457,0.515,4,-4.31,1,0.0261,0.358,0,0.278,0.222,74.984,142973,4
"Stop The World I Wanna Get Off With You","Arctic Monkeys","2QUlMbvD9bL8wHqfsoqoet",0.661,0.73,6,-6.779,0,0.0574,0.0537,3.44e-05,0.14,0.53,95.027,191040,4
"The Shape I'm Takin'","Red Hot Chili Peppers","4UEMZFRrxVUkuMVaHhWoKQ",0.472,0.783,7,-7.508,0,0.0523,0.0111,0.000808,0.134,0.784,141.07,215366,4
"One More Hour","Tame Impala","0mO6oS60RST2sWmN2FKknP",0.647,0.398,4,-8.63,1,0.0283,0.108,0.107,0.148,0.32,102.029,432560,4
"Liar","Paramore","7EUhSxz4srS8pqh1cENbLB",0.512,0.454,6,-11.993,0,0.0325,0.636,0.209,0.106,0.27,148.012,261869,4
"I Will - Remastered 2009","The Beatles","09x9v1o51dbqi5H0u7UGfp",0.631,0.387,5,-11.529,1,0.0262,0.742,0.000406,0.0822,0.832,103.11,105933,4
"Us and Them","Pink Floyd","1TKTiKp3zbNgrBH2IwSwIx",0.357,0.302,2,-14.526,1,0.0303,0.862,0.559,0.634,0.135,72.518,469224,4
"I Hate Myself And Want To Die - 2013 Mix","Nirvana","1kwsUMjFuePZBNB56gQYoA",0.456,0.818,11,-11.286,1,0.0589,0.115,0,0.0995,0.257,115.556,179680,4
"Arabella","Arctic Monkeys","7nzsY8vlnKdvGOEE0rjAXZ",0.579,0.558,2,-6.986,1,0.0895,0.0202,1.26e-06,0.212,0.506,179.949,207357,4
"Tears of Rain","Greta Van Fleet","2TYaHbldGeJFXQkMY1hbwC",0.4,0.565,3,-5.013,1,0.0382,0.0852,0.718,0.108,0.126,130.699,230138,4
"Eddie","Red Hot Chili Peppers","0G1BEi8ByngMCJqcPnDACw",0.515,0.809,9,-5.817,0,0.0512,0.00455,0.0723,0.0905,0.525,142.011,341986,4
"Story Of My Life","Bon Jovi","6nx4sIzmwtg6O63o07djT6",0.46,0.799,7,-5.63,1,0.0334,0.00393,0,0.163,0.607,142.547,248960,4
"There’d Better Be A Mirrorball","Arctic Monkeys","4cVsyYAbxGcTIdLoooHTRC",0.521,0.365,3,-10.914,1,0.0317,0.626,0.012,0.185,0.324,143.789,265798,4
"Oyunbozan","mor ve ötesi","5DbtYgRjkUIapSm2Ilr81D",0.492,0.866,11,-5.101,0,0.0342,0.000449,0.00648,0.178,0.632,131.309,277328,4
"Acid Rain","Avenged Sevenfold","7yOHHVY8AhsNt297yEcHVE",0.232,0.582,2,-9.335,0,0.0377,0.00728,4.27e-05,0.111,0.0763,184.873,400933,3
"Fly Away From Here","Aerosmith","5PxQhGYkbGXzjOLaUfAYMf",0.394,0.641,4,-5.363,1,0.0349,0.156,0,0.114,0.2,142.181,302151,4
"Dear Agony","Breaking Benjamin","0c3fJd2HRi6uHWgTljIae5",0.358,0.75,3,-3.572,1,0.0414,8.49e-05,0,0.113,0.218,125.103,258253,4
"HAPPY ENDING","Demi Lovato","7lk9a3y8aBG9u7jzBLRDP2",0.415,0.739,2,-4.771,1,0.0488,0.00213,3.22e-06,0.415,0.165,175.895,229967,4
"Tippa My Tongue","Red Hot Chili Peppers","7BCxIjRsqbc9Yiy2haBCIK",0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,260810,4
"Como Yo Nadie Te Ha Amado","Bon Jovi","5nWRJu62az4R9YPwit875x",0.26,0.6,4,-8.538,1,0.0493,0.0902,0,0.0872,0.182,176.968,307000,3
"When The Sun Goes Down","Arctic Monkeys","2zzLRQ78kKfPTx8FJQCdC2",0.348,0.875,11,-4.758,0,0.199,0.0341,0,0.117,0.407,169.152,202133,4
"Rescued","Foo Fighters","6mgzUNNr3NY6NbTzNzwYq9",0.274,0.956,4,-4.978,1,0.0814,1.37e-05,1.33e-06,0.117,0.339,150.207,258648,4
"Red Sun In The Sky","Gippeul","77ms3KtLzapktOdGZcNEK9",0.738,0.941,0,-1.757,1,0.0533,0.285,0,0.104,0.96,138.508,89424,4
"I Don't Love You","My Chemical Romance","4RAOI1etsgbh5NP3T5R8rN",0.289,0.796,0,-4.22,1,0.0494,0.00837,2.61e-05,0.202,0.33,169.835,238680,4
"This I Love","Guns N' Roses","2FEWcWHnDmGD6WSqpW4VYu",0.263,0.442,8,-8.279,0,0.0309,0.603,2.99e-06,0.106,0.133,92.179,334373,4
"So Far Gone","ONE OK ROCK","1Gwwh7r2kfoRUja11QsJGk",0.457,0.705,6,-5.554,0,0.028,0.00318,0,0.314,0.402,166.036,215465,4
"On the Back Burner","The Reytons","6eczJiyXPukaEhiA6OPPtk",0.623,0.931,9,-4.652,1,0.049,0.00504,0,0.113,0.963,100.072,126075,4
"Bu Aşk Fazla Sana","Şebnem Ferah","3Ommpa2aE0RU3F04BedepA",0.638,0.889,11,-5.315,0,0.0352,0.0249,3.62e-06,0.181,0.384,125.005,268516,4
"TIMEZONE","Måneskin","4Tbuh5q66Ygubei5Xru4jB",0.262,0.585,1,-4.196,0,0.0366,0.00275,0,0.0614,0.272,74.832,179631,3
"About A Girl","Nirvana","55yvzYuvJYG2RUEnMK78tr",0.409,0.932,11,-4.538,0,0.0339,1.87e-05,1.6e-06,0.31,0.591,131.761,166640,4
"Love From The Other Side - Edit","Fall Out Boy","7Gm1XwQL5q72SX76nxuXtW",0.449,0.932,9,-5.314,1,0.101,0.000219,7.96e-05,0.106,0.424,158.031,247320,4
"Oh! Darling - Remastered 2009","The Beatles","2mxByJWOajjiVsLWjNXvDJ",0.422,0.656,4,-8.412,1,0.0397,0.0126,0.0279,0.268,0.549,173.93,207240,3
"7","Arctic Monkeys","5IKz3HfzRT3EAhxCsrBqwf",0.466,0.976,9,-4.104,0,0.105,0.00171,8.37e-06,0.0729,0.541,98.377,128507,4
"Forever","KISS","2o4u19nlQWOGg5mLanT7Pg",0.435,0.666,6,-10.596,1,0.031,0.254,1.4e-05,0.0541,0.566,176.431,232640,4
"Marta tiene un marcapasos","Hombres G","1XvfncS1t4BNkh37klHeqj",0.596,0.947,11,-3.225,0,0.0547,0.00321,3.78e-05,0.0897,0.487,102.238,132853,4
"Caravel","Greta Van Fleet","0ArFo2RpDxYMMZzo2nr6yh",0.348,0.875,9,-4.278,0,0.0537,0.00149,0.0855,0.0796,0.539,144.679,295692,4
"Hello You","Arctic Monkeys","3iNeb273j5psVhQy8rZReg",0.394,0.452,4,-9.923,0,0.0321,0.276,0.00998,0.193,0.653,169.298,244932,4
"You","Radiohead","5KZ0qobWEFl892YjIC02SE",0.222,0.707,9,-12.012,1,0.0578,0.000945,0.00684,0.109,0.298,112.663,208667,3
"Wake Me up When September Ends","Green Day","3ZffCQKLFLUvYM59XKLbVm",0.546,0.814,7,-5.146,1,0.0314,0.023,0,0.0972,0.146,104.98,285653,4
"Promesas Sobre El Bidet","Charly García","2MXqrO1RBfek6RoijghYYp",0.786,0.621,7,-9.805,0,0.0282,0.576,0.000403,0.123,0.54,111.459,164360,4
